vote_id,vote_date,title,result,olp_stage,total_for,total_against,total_abstain,source_url
175680,2025-05-07 12:43:46,Discharge 2023: EU general budget – Court of Justice of the European Union,REJECTED,,212,419,12,https://www.europarl.europa.eu/plenary/en/votes/175680.xml
175682,2025-05-07 12:44:01,Discharge 2023: EU general budget – Court of Justice of the European Union,REJECTED,,187,450,21,https://www.europarl.europa.eu/plenary/en/votes/175682.xml
175683,2025-05-07 12:46:37,Discharge 2023: EU general budget – European Economic and Social Committee,ADOPTED,,538,96,27,https://www.europarl.europa.eu/plenary/en/votes/175683.xml
175684,2025-05-07 12:46:52,Discharge 2023: EU general budget – European Economic and Social Committee,REJECTED,,129,494,35,https://www.europarl.europa.eu/plenary/en/votes/175684.xml
175685,2025-05-07 12:47:07,Discharge 2023: EU general budget – European Economic and Social Committee,REJECTED,,193,444,5,https://www.europarl.europa.eu/plenary/en/votes/175685.xml
175686,2025-05-07 12:47:20,Discharge 2023: EU general budget – European Economic and Social Committee,REJECTED,,204,451,8,https://www.europarl.europa.eu/plenary/en/votes/175686.xml
175687,2025-05-07 12:50:11,Discharge 2023: EU general budget – European External Action Service,ADOPTED,,519,126,16,https://www.europarl.europa.eu/plenary/en/votes/175687.xml
175688,2025-05-07 12:50:27,Discharge 2023: EU general budget – European External Action Service,REJECTED,,310,339,14,https://www.europarl.europa.eu/plenary/en/votes/175688.xml
175693,2025-05-07 12:51:00,Discharge 2023: EU general budget – European External Action Service,REJECTED,,143,455,64,https://www.europarl.europa.eu/plenary/en/votes/175693.xml
175694,2025-05-07 12:51:16,Discharge 2023: EU general budget – European External Action Service,REJECTED,,231,384,40,https://www.europarl.europa.eu/plenary/en/votes/175694.xml
175695,2025-05-07 12:51:27,Discharge 2023: EU general budget – European External Action Service,REJECTED,,271,290,90,https://www.europarl.europa.eu/plenary/en/votes/175695.xml
175699,2025-05-07 12:51:48,Discharge 2023: EU general budget – European External Action Service,ADOPTED,,412,152,84,https://www.europarl.europa.eu/plenary/en/votes/175699.xml
175701,2025-05-07 12:51:59,Discharge 2023: EU general budget – European External Action Service,ADOPTED,,457,88,98,https://www.europarl.europa.eu/plenary/en/votes/175701.xml
175705,2025-05-07 12:52:17,Discharge 2023: EU general budget – European External Action Service,ADOPTED,,415,133,96,https://www.europarl.europa.eu/plenary/en/votes/175705.xml
175706,2025-05-07 12:52:46,Discharge 2023: EU general budget – European External Action Service,REJECTED,,187,465,12,https://www.europarl.europa.eu/plenary/en/votes/175706.xml
175707,2025-05-07 12:48:37,Discharge 2023: EU general budget – European Ombudsman,ADOPTED,,568,54,43,https://www.europarl.europa.eu/plenary/en/votes/175707.xml
175708,2025-05-07 12:48:51,Discharge 2023: EU general budget – European Ombudsman,REJECTED,,246,267,139,https://www.europarl.europa.eu/plenary/en/votes/175708.xml
175709,2025-05-07 12:47:46,Discharge 2023: EU general budget – Committee of the Regions,ADOPTED,,549,97,18,https://www.europarl.europa.eu/plenary/en/votes/175709.xml
175710,2025-05-07 12:47:57,Discharge 2023: EU general budget – Committee of the Regions,REJECTED,,130,497,36,https://www.europarl.europa.eu/plenary/en/votes/175710.xml
175711,2025-05-07 12:48:07,Discharge 2023: EU general budget – Committee of the Regions,REJECTED,,200,449,13,https://www.europarl.europa.eu/plenary/en/votes/175711.xml
175712,2025-05-07 12:53:17,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,481,157,24,https://www.europarl.europa.eu/plenary/en/votes/175712.xml
175713,2025-05-07 12:53:29,Discharge 2023: European Public Prosecutor’s Office,REJECTED,,209,413,38,https://www.europarl.europa.eu/plenary/en/votes/175713.xml
175714,2025-05-07 12:53:41,Discharge 2023: European Public Prosecutor’s Office,REJECTED,,192,443,14,https://www.europarl.europa.eu/plenary/en/votes/175714.xml
175717,2025-05-07 12:53:56,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,456,185,18,https://www.europarl.europa.eu/plenary/en/votes/175717.xml
175720,2025-05-07 12:54:13,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,459,171,27,https://www.europarl.europa.eu/plenary/en/votes/175720.xml
175721,2025-05-07 12:54:24,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,458,154,24,https://www.europarl.europa.eu/plenary/en/votes/175721.xml
175724,2025-05-07 12:54:45,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,461,185,15,https://www.europarl.europa.eu/plenary/en/votes/175724.xml
175727,2025-05-07 12:55:00,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,441,199,18,https://www.europarl.europa.eu/plenary/en/votes/175727.xml
175729,2025-05-07 12:55:16,Discharge 2023: European Public Prosecutor’s Office,REJECTED,,191,453,14,https://www.europarl.europa.eu/plenary/en/votes/175729.xml
175730,2025-05-07 12:55:30,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,244,237,169,https://www.europarl.europa.eu/plenary/en/votes/175730.xml
175731,2025-05-07 12:55:43,Discharge 2023: European Public Prosecutor’s Office,REJECTED,,168,450,40,https://www.europarl.europa.eu/plenary/en/votes/175731.xml
175733,2025-05-07 12:55:55,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,509,66,84,https://www.europarl.europa.eu/plenary/en/votes/175733.xml
175734,2025-05-07 12:56:05,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,484,20,143,https://www.europarl.europa.eu/plenary/en/votes/175734.xml
175735,2025-05-07 12:56:16,Discharge 2023: European Public Prosecutor’s Office,ADOPTED,,356,269,28,https://www.europarl.europa.eu/plenary/en/votes/175735.xml
175736,2025-05-07 12:49:21,Discharge 2023: EU general budget – European Data Protection Supervisor,ADOPTED,,564,61,43,https://www.europarl.europa.eu/plenary/en/votes/175736.xml
175737,2025-05-07 12:49:31,Discharge 2023: EU general budget – European Data Protection Supervisor,REJECTED,,118,507,33,https://www.europarl.europa.eu/plenary/en/votes/175737.xml
175738,2025-05-07 13:10:36,Discharge 2023: Joint Undertakings,REJECTED,,203,440,4,https://www.europarl.europa.eu/plenary/en/votes/175738.xml
175760,2025-05-06 12:15:27,Mobilisation of the European Globalisation Adjustment Fund for Displaced Workers: application EGF/2024/003 BE/Van Hool – Belgium,ADOPTED,,478,149,30,https://www.europarl.europa.eu/plenary/en/votes/175760.xml
175761,2025-05-07 12:24:03,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",ADOPTED,,412,245,5,https://www.europarl.europa.eu/plenary/en/votes/175761.xml
175762,2025-05-07 12:24:24,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,193,460,3,https://www.europarl.europa.eu/plenary/en/votes/175762.xml
175763,2025-05-07 12:24:34,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,195,444,4,https://www.europarl.europa.eu/plenary/en/votes/175763.xml
175764,2025-05-07 12:24:45,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,169,429,41,https://www.europarl.europa.eu/plenary/en/votes/175764.xml
175765,2025-05-07 12:24:54,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,211,443,3,https://www.europarl.europa.eu/plenary/en/votes/175765.xml
175766,2025-05-07 12:25:04,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,171,436,36,https://www.europarl.europa.eu/plenary/en/votes/175766.xml
175767,2025-05-07 12:25:14,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,203,417,20,https://www.europarl.europa.eu/plenary/en/votes/175767.xml
175768,2025-05-07 12:25:23,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,192,456,11,https://www.europarl.europa.eu/plenary/en/votes/175768.xml
175769,2025-05-07 12:25:35,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,198,443,11,https://www.europarl.europa.eu/plenary/en/votes/175769.xml
175770,2025-05-07 12:25:45,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,173,474,10,https://www.europarl.europa.eu/plenary/en/votes/175770.xml
175772,2025-05-07 12:26:04,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,188,423,49,https://www.europarl.europa.eu/plenary/en/votes/175772.xml
175773,2025-05-07 12:26:28,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,198,450,14,https://www.europarl.europa.eu/plenary/en/votes/175773.xml
175774,2025-05-07 12:26:38,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,201,345,109,https://www.europarl.europa.eu/plenary/en/votes/175774.xml
175775,2025-05-07 12:26:51,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,204,451,9,https://www.europarl.europa.eu/plenary/en/votes/175775.xml
175776,2025-05-07 12:27:05,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",ADOPTED,,366,271,15,https://www.europarl.europa.eu/plenary/en/votes/175776.xml
175781,2025-05-07 12:27:21,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,203,429,15,https://www.europarl.europa.eu/plenary/en/votes/175781.xml
175782,2025-05-07 12:27:32,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,105,454,95,https://www.europarl.europa.eu/plenary/en/votes/175782.xml
175783,2025-05-07 12:27:45,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",ADOPTED,,322,218,114,https://www.europarl.europa.eu/plenary/en/votes/175783.xml
175784,2025-05-07 12:27:56,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,188,457,12,https://www.europarl.europa.eu/plenary/en/votes/175784.xml
175785,2025-05-07 12:28:06,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,195,450,8,https://www.europarl.europa.eu/plenary/en/votes/175785.xml
175786,2025-05-07 12:28:30,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,198,452,8,https://www.europarl.europa.eu/plenary/en/votes/175786.xml
175787,2025-05-07 12:28:40,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,196,451,9,https://www.europarl.europa.eu/plenary/en/votes/175787.xml
175788,2025-05-07 12:28:49,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,196,448,4,https://www.europarl.europa.eu/plenary/en/votes/175788.xml
175789,2025-05-07 12:29:19,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,196,463,4,https://www.europarl.europa.eu/plenary/en/votes/175789.xml
175790,2025-05-07 12:29:29,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,200,439,13,https://www.europarl.europa.eu/plenary/en/votes/175790.xml
175791,2025-05-07 12:29:42,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,195,459,6,https://www.europarl.europa.eu/plenary/en/votes/175791.xml
175792,2025-05-07 12:29:52,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,217,434,9,https://www.europarl.europa.eu/plenary/en/votes/175792.xml
175793,2025-05-07 12:30:02,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,198,458,6,https://www.europarl.europa.eu/plenary/en/votes/175793.xml
175794,2025-05-07 12:30:13,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,202,441,13,https://www.europarl.europa.eu/plenary/en/votes/175794.xml
175795,2025-05-07 12:30:23,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,133,468,50,https://www.europarl.europa.eu/plenary/en/votes/175795.xml
175796,2025-05-07 12:30:34,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",ADOPTED,,432,33,194,https://www.europarl.europa.eu/plenary/en/votes/175796.xml
175797,2025-05-07 12:30:53,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,200,457,9,https://www.europarl.europa.eu/plenary/en/votes/175797.xml
175798,2025-05-07 12:31:06,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,203,457,7,https://www.europarl.europa.eu/plenary/en/votes/175798.xml
175799,2025-05-07 12:31:17,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,205,437,11,https://www.europarl.europa.eu/plenary/en/votes/175799.xml
175800,2025-05-07 12:31:27,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,192,450,10,https://www.europarl.europa.eu/plenary/en/votes/175800.xml
175801,2025-05-07 12:31:39,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,222,420,16,https://www.europarl.europa.eu/plenary/en/votes/175801.xml
175802,2025-05-07 12:31:50,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",REJECTED,,190,449,9,https://www.europarl.europa.eu/plenary/en/votes/175802.xml
175803,2025-05-07 12:32:00,"Discharge 2023: EU general budget – Commission, executive agencies and European Development Funds",ADOPTED,,334,279,48,https://www.europarl.europa.eu/plenary/en/votes/175803.xml
